video,true_label,top1_pred,top5_preds,top1_correct,top5_correct
v_BreastStroke_g01_c01.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'rowing']",True,True
v_BreastStroke_g01_c02.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'rowing', 'highjump']",True,True
v_BreastStroke_g01_c03.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'rowing', 'highjump']",True,True
v_BreastStroke_g01_c04.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'highjump', 'rowing']",True,True
v_BreastStroke_g02_c01.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'sumowrestling', 'rowing']",True,True
v_BreastStroke_g02_c02.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'cliffdiving', 'rowing']",True,True
v_BreastStroke_g02_c03.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'sumowrestling', 'cliffdiving']",True,True
v_BreastStroke_g02_c04.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'sumowrestling', 'rowing']",True,True
v_BreastStroke_g03_c01.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'salsaspin', 'highjump']",True,True
v_BreastStroke_g03_c02.avi,breaststroke,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'rowing']",True,True
v_BrushingTeeth_g01_c01.avi,brushingteeth,brushingteeth,"['brushingteeth', 'cleanandjerk', 'applylipstick', 'shavingbeard', 'punch']",True,True
v_BrushingTeeth_g01_c02.avi,brushingteeth,brushingteeth,"['brushingteeth', 'cleanandjerk', 'applylipstick', 'playingflute', 'shavingbeard']",True,True
v_BrushingTeeth_g01_c03.avi,brushingteeth,brushingteeth,"['brushingteeth', 'cleanandjerk', 'applylipstick', 'punch', 'shavingbeard']",True,True
v_BrushingTeeth_g01_c04.avi,brushingteeth,brushingteeth,"['brushingteeth', 'cleanandjerk', 'applylipstick', 'punch', 'shavingbeard']",True,True
v_BrushingTeeth_g02_c01.avi,brushingteeth,brushingteeth,"['brushingteeth', 'shavingbeard', 'applylipstick', 'headmassage', 'punch']",True,True
v_BrushingTeeth_g02_c02.avi,brushingteeth,shavingbeard,"['shavingbeard', 'brushingteeth', 'applylipstick', 'headmassage', 'haircut']",False,True
v_BrushingTeeth_g02_c03.avi,brushingteeth,brushingteeth,"['brushingteeth', 'shavingbeard', 'applylipstick', 'headmassage', 'playingflute']",True,True
v_BrushingTeeth_g02_c04.avi,brushingteeth,shavingbeard,"['shavingbeard', 'brushingteeth', 'applylipstick', 'headmassage', 'applyeyemakeup']",False,True
v_BrushingTeeth_g02_c05.avi,brushingteeth,shavingbeard,"['shavingbeard', 'brushingteeth', 'headmassage', 'applylipstick', 'haircut']",False,True
v_BrushingTeeth_g02_c06.avi,brushingteeth,shavingbeard,"['shavingbeard', 'brushingteeth', 'headmassage', 'applylipstick', 'blowdryhair']",False,True
v_CleanAndJerk_g01_c01.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'boxingspeedbag', 'pullups', 'handstandpushups']",False,False
v_CleanAndJerk_g01_c02.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'pullups', 'boxingspeedbag', 'lunges']",False,False
v_CleanAndJerk_g01_c03.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'pullups', 'handstandpushups', 'benchpress', 'wallpushups']",False,False
v_CleanAndJerk_g01_c04.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'pullups', 'handstandpushups', 'frontcrawl']",False,False
v_CleanAndJerk_g01_c05.avi,cleanandjerk,benchpress,"['benchpress', 'bodyweightsquats', 'pullups', 'handstandpushups', 'wallpushups']",False,False
v_CleanAndJerk_g02_c01.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'frontcrawl', 'floorgymnastics', 'throwdiscus']",False,False
v_CleanAndJerk_g02_c02.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'frontcrawl', 'javelinthrow', 'throwdiscus']",False,False
v_CleanAndJerk_g02_c03.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'frontcrawl', 'pommelhorse', 'javelinthrow']",False,False
v_CleanAndJerk_g02_c04.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'throwdiscus', 'javelinthrow', 'frontcrawl']",False,False
v_CleanAndJerk_g03_c01.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'benchpress', 'frontcrawl', 'sumowrestling', 'throwdiscus']",False,False
v_CliffDiving_g01_c01.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'trampolinejumping', 'highjump', 'breaststroke']",True,True
v_CliffDiving_g01_c02.avi,cliffdiving,cliffdiving,"['cliffdiving', 'highjump', 'trampolinejumping', 'jumpingjack', 'diving']",True,True
v_CliffDiving_g01_c03.avi,cliffdiving,cliffdiving,"['cliffdiving', 'trampolinejumping', 'highjump', 'ropeclimbing', 'jumpingjack']",True,True
v_CliffDiving_g01_c04.avi,cliffdiving,cliffdiving,"['cliffdiving', 'trampolinejumping', 'highjump', 'diving', 'polevault']",True,True
v_CliffDiving_g01_c05.avi,cliffdiving,cliffdiving,"['cliffdiving', 'highjump', 'trampolinejumping', 'diving', 'breaststroke']",True,True
v_CliffDiving_g01_c06.avi,cliffdiving,cliffdiving,"['cliffdiving', 'trampolinejumping', 'highjump', 'jumpingjack', 'diving']",True,True
v_CliffDiving_g02_c01.avi,cliffdiving,trampolinejumping,"['trampolinejumping', 'cliffdiving', 'highjump', 'diving', 'jumpingjack']",False,True
v_CliffDiving_g02_c02.avi,cliffdiving,cliffdiving,"['cliffdiving', 'trampolinejumping', 'highjump', 'diving', 'breaststroke']",True,True
v_CliffDiving_g02_c03.avi,cliffdiving,highjump,"['highjump', 'trampolinejumping', 'cliffdiving', 'diving', 'breaststroke']",False,True
v_CliffDiving_g02_c04.avi,cliffdiving,trampolinejumping,"['trampolinejumping', 'highjump', 'cliffdiving', 'diving', 'breaststroke']",False,True
v_CricketBowling_g01_c01.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'hammerthrow', 'bowling', 'frontcrawl']",True,True
v_CricketBowling_g01_c02.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",False,True
v_CricketBowling_g01_c03.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",False,True
v_CricketBowling_g01_c04.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'longjump']",False,True
v_CricketBowling_g01_c05.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'longjump']",False,True
v_CricketBowling_g01_c06.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'longjump']",False,True
v_CricketBowling_g01_c07.avi,cricketbowling,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'swing']",False,True
v_CricketBowling_g02_c01.avi,cricketbowling,volleyballspiking,"['volleyballspiking', 'fencing', 'basketball', 'basketballdunk', 'fieldhockeypenalty']",False,False
v_CricketBowling_g02_c02.avi,cricketbowling,fencing,"['fencing', 'volleyballspiking', 'basketballdunk', 'basketball', 'cricketbowling']",False,True
v_CricketBowling_g02_c03.avi,cricketbowling,fencing,"['fencing', 'cricketbowling', 'volleyballspiking', 'cricketshot', 'fieldhockeypenalty']",False,True
v_CricketShot_g01_c01.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'hammerthrow', 'frontcrawl']",False,True
v_CricketShot_g01_c02.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",True,True
v_CricketShot_g01_c03.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",True,True
v_CricketShot_g01_c04.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'hammerthrow', 'bowling', 'longjump']",False,True
v_CricketShot_g01_c05.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",True,True
v_CricketShot_g01_c06.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'hammerthrow', 'bowling', 'frontcrawl']",True,True
v_CricketShot_g01_c07.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'hammerthrow', 'bowling', 'frontcrawl']",False,True
v_CricketShot_g02_c01.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'tennisswing', 'fencing', 'swing']",True,True
v_CricketShot_g02_c02.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'tennisswing', 'fencing', 'hammerthrow']",True,True
v_CricketShot_g02_c03.avi,cricketshot,cricketshot,"['cricketshot', 'cricketbowling', 'tennisswing', 'fencing', 'swing']",True,True
v_CuttingInKitchen_g01_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'stillrings', 'mixing', 'salsaspin']",True,True
v_CuttingInKitchen_g01_c02.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'stillrings', 'mixing', 'cleanandjerk']",True,True
v_CuttingInKitchen_g01_c03.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'salsaspin', 'pizzatossing']",True,True
v_CuttingInKitchen_g01_c04.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'pizzatossing', 'salsaspin']",True,True
v_CuttingInKitchen_g01_c05.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'cleanandjerk', 'pizzatossing']",True,True
v_CuttingInKitchen_g02_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'hammering', 'frontcrawl']",True,True
v_CuttingInKitchen_g02_c02.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'hammering', 'frontcrawl']",True,True
v_CuttingInKitchen_g02_c03.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'hammering', 'stillrings']",True,True
v_CuttingInKitchen_g02_c04.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'mixing', 'hammering', 'frontcrawl']",True,True
v_CuttingInKitchen_g03_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'salsaspin', 'hammering', 'stillrings']",True,True
v_Diving_g01_c01.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'frontcrawl', 'cliffdiving']",False,True
v_Diving_g01_c02.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'frontcrawl', 'trampolinejumping']",False,True
v_Diving_g01_c03.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'trampolinejumping', 'cliffdiving']",False,True
v_Diving_g01_c04.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'trampolinejumping', 'cliffdiving']",False,True
v_Diving_g01_c05.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'trampolinejumping', 'cliffdiving']",False,True
v_Diving_g01_c06.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'trampolinejumping', 'frontcrawl']",False,True
v_Diving_g01_c07.avi,diving,breaststroke,"['breaststroke', 'diving', 'highjump', 'trampolinejumping', 'cliffdiving']",False,True
v_Diving_g02_c01.avi,diving,breaststroke,"['breaststroke', 'highjump', 'diving', 'trampolinejumping', 'rowing']",False,True
v_Diving_g02_c02.avi,diving,breaststroke,"['breaststroke', 'rowing', 'diving', 'highjump', 'trampolinejumping']",False,True
v_Diving_g02_c03.avi,diving,breaststroke,"['breaststroke', 'highjump', 'diving', 'trampolinejumping', 'parallelbars']",False,True
v_Drumming_g01_c01.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'mixing']",True,True
v_Drumming_g01_c02.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'mixing']",True,True
v_Drumming_g01_c03.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'mixing']",True,True
v_Drumming_g01_c04.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'jumpingjack']",True,True
v_Drumming_g01_c05.avi,drumming,drumming,"['drumming', 'playingdaf', 'frontcrawl', 'playingdhol', 'mixing']",True,True
v_Drumming_g01_c06.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'mixing', 'frontcrawl']",True,True
v_Drumming_g01_c07.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'mixing', 'bandmarching']",True,True
v_Drumming_g02_c01.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'stillrings']",True,True
v_Drumming_g02_c02.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'stillrings']",True,True
v_Drumming_g02_c03.avi,drumming,drumming,"['drumming', 'playingdaf', 'playingdhol', 'frontcrawl', 'stillrings']",True,True
v_Fencing_g01_c01.avi,fencing,fencing,"['fencing', 'javelinthrow', 'throwdiscus', 'longjump', 'highjump']",True,True
v_Fencing_g01_c02.avi,fencing,fencing,"['fencing', 'javelinthrow', 'throwdiscus', 'longjump', 'hammerthrow']",True,True
v_Fencing_g01_c03.avi,fencing,fencing,"['fencing', 'javelinthrow', 'throwdiscus', 'longjump', 'hammerthrow']",True,True
v_Fencing_g01_c04.avi,fencing,fencing,"['fencing', 'javelinthrow', 'throwdiscus', 'longjump', 'hammerthrow']",True,True
v_Fencing_g01_c05.avi,fencing,fencing,"['fencing', 'javelinthrow', 'throwdiscus', 'hammerthrow', 'longjump']",True,True
v_Fencing_g01_c06.avi,fencing,fencing,"['fencing', 'javelinthrow', 'hammerthrow', 'punch', 'throwdiscus']",True,True
v_Fencing_g02_c01.avi,fencing,fencing,"['fencing', 'javelinthrow', 'highjump', 'pommelhorse', 'polevault']",True,True
v_Fencing_g02_c02.avi,fencing,fencing,"['fencing', 'javelinthrow', 'hammerthrow', 'highjump', 'polevault']",True,True
v_Fencing_g02_c03.avi,fencing,fencing,"['fencing', 'highjump', 'pommelhorse', 'unevenbars', 'javelinthrow']",True,True
v_Fencing_g02_c04.avi,fencing,fencing,"['fencing', 'highjump', 'pommelhorse', 'javelinthrow', 'unevenbars']",True,True
v_FieldHockeyPenalty_g01_c01.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'hammerthrow', 'soccerjuggling', 'throwdiscus', 'soccerpenalty']",True,True
v_FieldHockeyPenalty_g01_c02.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'hammerthrow', 'throwdiscus', 'javelinthrow', 'soccerjuggling']",True,True
v_FieldHockeyPenalty_g01_c03.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'hammerthrow', 'soccerjuggling', 'throwdiscus']",True,True
v_FieldHockeyPenalty_g01_c04.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'hammerthrow', 'throwdiscus', 'javelinthrow', 'frisbeecatch']",True,True
v_FieldHockeyPenalty_g01_c05.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'hammerthrow', 'soccerjuggling', 'throwdiscus', 'soccerpenalty']",True,True
v_FieldHockeyPenalty_g02_c01.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'cricketshot', 'hammerthrow']",True,True
v_FieldHockeyPenalty_g02_c02.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'hammerthrow', 'frisbeecatch']",True,True
v_FieldHockeyPenalty_g02_c03.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'hammerthrow', 'cricketshot']",True,True
v_FieldHockeyPenalty_g02_c04.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'hammerthrow', 'frisbeecatch']",True,True
v_FieldHockeyPenalty_g02_c05.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'hammerthrow', 'frisbeecatch']",True,True
v_FloorGymnastics_g01_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'trampolinejumping', 'polevault', 'unevenbars', 'highjump']",True,True
v_FloorGymnastics_g01_c02.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'balancebeam', 'parallelbars']",True,True
v_FloorGymnastics_g01_c03.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'unevenbars', 'pommelhorse', 'polevault', 'trampolinejumping']",True,True
v_FloorGymnastics_g01_c04.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'handstandwalking', 'trampolinejumping']",True,True
v_FloorGymnastics_g01_c05.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'unevenbars', 'polevault', 'trampolinejumping', 'highjump']",True,True
v_FloorGymnastics_g02_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'trampolinejumping', 'handstandwalking']",True,True
v_FloorGymnastics_g02_c02.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'handstandwalking', 'balancebeam']",True,True
v_FloorGymnastics_g02_c03.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'balancebeam', 'frontcrawl']",True,True
v_FloorGymnastics_g02_c04.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'unevenbars', 'pommelhorse', 'handstandwalking', 'polevault']",True,True
v_FloorGymnastics_g03_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'pommelhorse', 'unevenbars', 'highjump', 'trampolinejumping']",True,True
v_FrisbeeCatch_g01_c01.avi,frisbeecatch,frontcrawl,"['frontcrawl', 'throwdiscus', 'frisbeecatch', 'javelinthrow', 'longjump']",False,True
v_FrisbeeCatch_g01_c02.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'soccerjuggling', 'throwdiscus', 'javelinthrow', 'frontcrawl']",True,True
v_FrisbeeCatch_g01_c03.avi,frisbeecatch,longjump,"['longjump', 'javelinthrow', 'highjump', 'polevault', 'throwdiscus']",False,False
v_FrisbeeCatch_g01_c04.avi,frisbeecatch,throwdiscus,"['throwdiscus', 'javelinthrow', 'frisbeecatch', 'frontcrawl', 'highjump']",False,True
v_FrisbeeCatch_g01_c05.avi,frisbeecatch,throwdiscus,"['throwdiscus', 'frisbeecatch', 'javelinthrow', 'highjump', 'hammerthrow']",False,True
v_FrisbeeCatch_g01_c06.avi,frisbeecatch,javelinthrow,"['javelinthrow', 'longjump', 'throwdiscus', 'frontcrawl', 'polevault']",False,False
v_FrisbeeCatch_g02_c01.avi,frisbeecatch,cricketbowling,"['cricketbowling', 'cricketshot', 'frisbeecatch', 'fieldhockeypenalty', 'throwdiscus']",False,True
v_FrisbeeCatch_g02_c02.avi,frisbeecatch,soccerjuggling,"['soccerjuggling', 'frisbeecatch', 'throwdiscus', 'cricketbowling', 'fieldhockeypenalty']",False,True
v_FrisbeeCatch_g02_c03.avi,frisbeecatch,soccerjuggling,"['soccerjuggling', 'frisbeecatch', 'throwdiscus', 'fieldhockeypenalty', 'soccerpenalty']",False,True
v_FrisbeeCatch_g02_c04.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'cricketshot', 'throwdiscus', 'cricketbowling', 'fieldhockeypenalty']",True,True
v_FrontCrawl_g01_c01.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'jumpingjack']",False,True
v_FrontCrawl_g01_c02.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'cliffdiving', 'highjump']",False,True
v_FrontCrawl_g01_c03.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'rowing']",False,True
v_FrontCrawl_g01_c04.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'rowing']",False,True
v_FrontCrawl_g02_c01.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'cliffdiving', 'highjump']",False,True
v_FrontCrawl_g02_c02.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'cliffdiving', 'highjump']",False,True
v_FrontCrawl_g02_c03.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'cliffdiving']",False,True
v_FrontCrawl_g02_c04.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'cliffdiving', 'rowing']",False,True
v_FrontCrawl_g03_c01.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'sumowrestling', 'highjump']",False,True
v_FrontCrawl_g03_c02.avi,frontcrawl,breaststroke,"['breaststroke', 'diving', 'frontcrawl', 'highjump', 'sumowrestling']",False,True
v_GolfSwing_g01_c01.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'tabletennisshot', 'hammerthrow']",True,True
v_GolfSwing_g01_c02.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'hammerthrow', 'tabletennisshot']",True,True
v_GolfSwing_g01_c03.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'tabletennisshot', 'hammerthrow']",True,True
v_GolfSwing_g01_c04.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'tabletennisshot', 'hammerthrow']",True,True
v_GolfSwing_g01_c05.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'tabletennisshot', 'hammerthrow']",True,True
v_GolfSwing_g01_c06.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'swing', 'tabletennisshot', 'hammerthrow']",True,True
v_GolfSwing_g02_c01.avi,golfswing,golfswing,"['golfswing', 'highjump', 'tennisswing', 'longjump', 'hammerthrow']",True,True
v_GolfSwing_g02_c02.avi,golfswing,golfswing,"['golfswing', 'frisbeecatch', 'tennisswing', 'throwdiscus', 'hammerthrow']",True,True
v_GolfSwing_g02_c03.avi,golfswing,golfswing,"['golfswing', 'jumprope', 'tennisswing', 'frisbeecatch', 'javelinthrow']",True,True
v_GolfSwing_g02_c04.avi,golfswing,golfswing,"['golfswing', 'tennisswing', 'frisbeecatch', 'javelinthrow', 'throwdiscus']",True,True
v_Haircut_g01_c01.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'shavingbeard', 'applyeyemakeup']",True,True
v_Haircut_g01_c02.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'shavingbeard', 'punch']",True,True
v_Haircut_g01_c03.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'cleanandjerk', 'shavingbeard']",True,True
v_Haircut_g01_c04.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'applylipstick', 'applyeyemakeup']",True,True
v_Haircut_g02_c01.avi,haircut,haircut,"['haircut', 'blowdryhair', 'shavingbeard', 'headmassage', 'skijet']",True,True
v_Haircut_g02_c02.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'shavingbeard', 'cleanandjerk']",True,True
v_Haircut_g02_c03.avi,haircut,haircut,"['haircut', 'headmassage', 'blowdryhair', 'shavingbeard', 'punch']",True,True
v_Haircut_g02_c04.avi,haircut,haircut,"['haircut', 'headmassage', 'blowdryhair', 'shavingbeard', 'cleanandjerk']",True,True
v_Haircut_g03_c01.avi,haircut,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'shavingbeard', 'punch']",False,True
v_Haircut_g03_c02.avi,haircut,haircut,"['haircut', 'blowdryhair', 'headmassage', 'shavingbeard', 'cuttinginkitchen']",True,True
v_Hammering_g01_c01.avi,hammering,brushingteeth,"['brushingteeth', 'nunchucks', 'shavingbeard', 'babycrawling', 'pullups']",False,False
v_Hammering_g01_c02.avi,hammering,brushingteeth,"['brushingteeth', 'shavingbeard', 'haircut', 'nunchucks', 'hammering']",False,True
v_Hammering_g01_c03.avi,hammering,brushingteeth,"['brushingteeth', 'nunchucks', 'pullups', 'haircut', 'boxingpunchingbag']",False,False
v_Hammering_g01_c04.avi,hammering,brushingteeth,"['brushingteeth', 'wallpushups', 'pullups', 'babycrawling', 'nunchucks']",False,False
v_Hammering_g02_c01.avi,hammering,hammering,"['hammering', 'cuttinginkitchen', 'tabletennisshot', 'haircut', 'punch']",True,True
v_Hammering_g02_c02.avi,hammering,hammering,"['hammering', 'tabletennisshot', 'cuttinginkitchen', 'haircut', 'punch']",True,True
v_Hammering_g02_c03.avi,hammering,hammering,"['hammering', 'tabletennisshot', 'playingdaf', 'cuttinginkitchen', 'hammerthrow']",True,True
v_Hammering_g02_c04.avi,hammering,hammering,"['hammering', 'tabletennisshot', 'playingdaf', 'haircut', 'brushingteeth']",True,True
v_Hammering_g03_c01.avi,hammering,hammering,"['hammering', 'babycrawling', 'moppingfloor', 'skijet', 'cuttinginkitchen']",True,True
v_Hammering_g03_c02.avi,hammering,hammering,"['hammering', 'cuttinginkitchen', 'nunchucks', 'fencing', 'balancebeam']",True,True
v_HammerThrow_g01_c01.avi,hammerthrow,javelinthrow,"['javelinthrow', 'highjump', 'polevault', 'throwdiscus', 'shotput']",False,False
v_HammerThrow_g01_c02.avi,hammerthrow,fencing,"['fencing', 'throwdiscus', 'trampolinejumping', 'jumprope', 'pommelhorse']",False,False
v_HammerThrow_g01_c03.avi,hammerthrow,throwdiscus,"['throwdiscus', 'fencing', 'trampolinejumping', 'skateboarding', 'shotput']",False,False
v_HammerThrow_g01_c04.avi,hammerthrow,throwdiscus,"['throwdiscus', 'shotput', 'hammerthrow', 'javelinthrow', 'tennisswing']",False,True
v_HammerThrow_g01_c05.avi,hammerthrow,throwdiscus,"['throwdiscus', 'shotput', 'polevault', 'javelinthrow', 'highjump']",False,False
v_HammerThrow_g01_c06.avi,hammerthrow,hammerthrow,"['hammerthrow', 'throwdiscus', 'baseballpitch', 'javelinthrow', 'fencing']",True,True
v_HammerThrow_g02_c01.avi,hammerthrow,throwdiscus,"['throwdiscus', 'shotput', 'polevault', 'highjump', 'javelinthrow']",False,False
v_HammerThrow_g02_c02.avi,hammerthrow,throwdiscus,"['throwdiscus', 'shotput', 'polevault', 'highjump', 'javelinthrow']",False,False
v_HammerThrow_g02_c03.avi,hammerthrow,shotput,"['shotput', 'throwdiscus', 'javelinthrow', 'polevault', 'highjump']",False,False
v_HammerThrow_g02_c04.avi,hammerthrow,throwdiscus,"['throwdiscus', 'shotput', 'polevault', 'highjump', 'javelinthrow']",False,False
v_HandStandPushups_g01_c01.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'wallpushups', 'pushups', 'pullups']",True,True
v_HandStandPushups_g01_c02.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'wallpushups', 'pushups', 'pullups']",True,True
