video,true_label,top1_pred,top5_preds,top1_correct,top5_correct
v_BreastStroke_g02_c04.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'cliffdiving', 'diving']",True,True
v_BreastStroke_g03_c01.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'handstandwalking', 'rowing']",True,True
v_BreastStroke_g03_c02.avi,breaststroke,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'golfswing', 'billiards']",True,True
v_BrushingTeeth_g01_c01.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'blowingcandles', 'skijet', 'skiing']",True,True
v_BrushingTeeth_g01_c02.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'skijet', 'skiing', 'blowingcandles']",True,True
v_BrushingTeeth_g01_c03.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'skiing', 'blowingcandles', 'jumprope']",True,True
v_BrushingTeeth_g01_c04.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'skijet', 'jumprope', 'highjump']",True,True
v_BrushingTeeth_g02_c01.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'unevenbars', 'shavingbeard', 'golfswing']",True,True
v_BrushingTeeth_g02_c02.avi,brushingteeth,brushingteeth,"['brushingteeth', 'shavingbeard', 'unevenbars', 'balancebeam', 'punch']",True,True
v_BrushingTeeth_g02_c03.avi,brushingteeth,brushingteeth,"['brushingteeth', 'balancebeam', 'shavingbeard', 'unevenbars', 'shotput']",True,True
v_BrushingTeeth_g02_c04.avi,brushingteeth,brushingteeth,"['brushingteeth', 'unevenbars', 'shavingbeard', 'balancebeam', 'applylipstick']",True,True
v_BrushingTeeth_g02_c05.avi,brushingteeth,brushingteeth,"['brushingteeth', 'shavingbeard', 'unevenbars', 'balancebeam', 'breaststroke']",True,True
v_BrushingTeeth_g02_c06.avi,brushingteeth,brushingteeth,"['brushingteeth', 'playingflute', 'shavingbeard', 'unevenbars', 'balancebeam']",True,True
v_CleanAndJerk_g01_c01.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'handstandwalking', 'bodyweightsquats', 'balancebeam', 'unevenbars']",True,True
v_CleanAndJerk_g01_c02.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'handstandwalking', 'balancebeam', 'pullups', 'bodyweightsquats']",True,True
v_CleanAndJerk_g01_c03.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'bodyweightsquats', 'handstandwalking', 'pullups', 'unevenbars']",True,True
v_CleanAndJerk_g01_c04.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'bodyweightsquats', 'balancebeam', 'handstandwalking', 'pullups']",True,True
v_CleanAndJerk_g01_c05.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'bodyweightsquats', 'balancebeam', 'handstandwalking', 'pullups']",True,True
v_CleanAndJerk_g02_c01.avi,cleanandjerk,bodyweightsquats,"['bodyweightsquats', 'cleanandjerk', 'rowing', 'tennisswing', 'fieldhockeypenalty']",False,True
v_CleanAndJerk_g02_c02.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'tennisswing', 'handstandwalking', 'rowing', 'fieldhockeypenalty']",True,True
v_CleanAndJerk_g02_c03.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'tennisswing', 'rowing', 'handstandwalking', 'volleyballspiking']",True,True
v_CleanAndJerk_g02_c04.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'handstandwalking', 'tennisswing', 'rowing', 'unevenbars']",True,True
v_CleanAndJerk_g03_c01.avi,cleanandjerk,cleanandjerk,"['cleanandjerk', 'rowing', 'bodyweightsquats', 'tennisswing', 'handstandwalking']",True,True
v_CliffDiving_g01_c01.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'balancebeam', 'handstandwalking', 'floorgymnastics']",True,True
v_CliffDiving_g01_c02.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'balancebeam', 'floorgymnastics', 'golfswing']",True,True
v_CliffDiving_g01_c03.avi,cliffdiving,cliffdiving,"['cliffdiving', 'skijet', 'diving', 'floorgymnastics', 'skiing']",True,True
v_CliffDiving_g01_c04.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'skijet', 'polevault', 'floorgymnastics']",True,True
v_CliffDiving_g01_c05.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'floorgymnastics', 'handstandwalking', 'balancebeam']",True,True
v_CliffDiving_g01_c06.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'balancebeam', 'handstandwalking', 'floorgymnastics']",True,True
v_CliffDiving_g02_c01.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'handstandwalking', 'balancebeam', 'floorgymnastics']",True,True
v_CliffDiving_g02_c02.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'floorgymnastics', 'balancebeam', 'skijet']",True,True
v_CliffDiving_g02_c03.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'floorgymnastics', 'polevault', 'balancebeam']",True,True
v_CliffDiving_g02_c04.avi,cliffdiving,cliffdiving,"['cliffdiving', 'diving', 'floorgymnastics', 'handstandwalking', 'balancebeam']",True,True
v_CricketBowling_g01_c01.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'blowdryhair']",True,True
v_CricketBowling_g01_c02.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",True,True
v_CricketBowling_g01_c03.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",True,True
v_CricketBowling_g01_c04.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",True,True
v_CricketBowling_g01_c05.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",True,True
v_CricketBowling_g01_c06.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'militaryparade']",True,True
v_CricketBowling_g01_c07.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'militaryparade']",True,True
v_CricketBowling_g02_c01.avi,cricketbowling,cricketbowling,"['cricketbowling', 'basketball', 'cricketshot', 'volleyballspiking', 'tabletennisshot']",True,True
v_CricketBowling_g02_c02.avi,cricketbowling,cricketbowling,"['cricketbowling', 'tabletennisshot', 'cricketshot', 'basketball', 'bowling']",True,True
v_CricketBowling_g02_c03.avi,cricketbowling,cricketbowling,"['cricketbowling', 'cricketshot', 'tabletennisshot', 'basketball', 'volleyballspiking']",True,True
v_CricketShot_g01_c01.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",False,True
v_CricketShot_g01_c02.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'skiing']",False,True
v_CricketShot_g01_c03.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",False,True
v_CricketShot_g01_c04.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'basketball', 'punch']",False,True
v_CricketShot_g01_c05.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'basketball']",False,True
v_CricketShot_g01_c06.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'basketball']",False,True
v_CricketShot_g01_c07.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'basketball']",False,True
v_CricketShot_g02_c01.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'baseballpitch']",False,True
v_CricketShot_g02_c02.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'punch', 'baseballpitch']",False,True
v_CricketShot_g02_c03.avi,cricketshot,cricketbowling,"['cricketbowling', 'cricketshot', 'bowling', 'baseballpitch', 'punch']",False,True
v_CuttingInKitchen_g01_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'playingcello', 'hammering', 'nunchucks', 'yoyo']",True,True
v_CuttingInKitchen_g01_c02.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'skijet', 'playingcello', 'pommelhorse', 'punch']",True,True
v_CuttingInKitchen_g01_c03.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'skijet', 'playingcello', 'salsaspin', 'punch']",True,True
v_CuttingInKitchen_g01_c04.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'hammering', 'pizzatossing', 'salsaspin', 'sumowrestling']",True,True
v_CuttingInKitchen_g01_c05.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'sumowrestling', 'salsaspin', 'pizzatossing', 'hammering']",True,True
v_CuttingInKitchen_g02_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'skijet', 'punch', 'pizzatossing', 'salsaspin']",True,True
v_CuttingInKitchen_g02_c02.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'punch', 'skijet', 'salsaspin', 'pizzatossing']",True,True
v_CuttingInKitchen_g02_c03.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'pizzatossing', 'skijet', 'playingcello', 'punch']",True,True
v_CuttingInKitchen_g02_c04.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'skijet', 'salsaspin', 'punch', 'pizzatossing']",True,True
v_CuttingInKitchen_g03_c01.avi,cuttinginkitchen,cuttinginkitchen,"['cuttinginkitchen', 'brushingteeth', 'archery', 'hammering', 'knitting']",True,True
v_Diving_g01_c01.avi,diving,diving,"['diving', 'cliffdiving', 'handstandwalking', 'highjump', 'skijet']",True,True
v_Diving_g01_c02.avi,diving,diving,"['diving', 'skijet', 'cliffdiving', 'handstandwalking', 'floorgymnastics']",True,True
v_Diving_g01_c03.avi,diving,diving,"['diving', 'cliffdiving', 'skijet', 'balancebeam', 'frontcrawl']",True,True
v_Diving_g01_c04.avi,diving,diving,"['diving', 'cliffdiving', 'floorgymnastics', 'frontcrawl', 'balancebeam']",True,True
v_Diving_g01_c05.avi,diving,diving,"['diving', 'cliffdiving', 'balancebeam', 'handstandwalking', 'floorgymnastics']",True,True
v_Diving_g01_c06.avi,diving,diving,"['diving', 'cliffdiving', 'floorgymnastics', 'frontcrawl', 'balancebeam']",True,True
v_Diving_g01_c07.avi,diving,diving,"['diving', 'cliffdiving', 'skijet', 'floorgymnastics', 'highjump']",True,True
v_Diving_g02_c01.avi,diving,diving,"['diving', 'cliffdiving', 'handstandwalking', 'longjump', 'floorgymnastics']",True,True
v_Diving_g02_c02.avi,diving,diving,"['diving', 'cliffdiving', 'frontcrawl', 'handstandwalking', 'skijet']",True,True
v_Diving_g02_c03.avi,diving,diving,"['diving', 'floorgymnastics', 'handstandwalking', 'balancebeam', 'tennisswing']",True,True
v_Drumming_g01_c01.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'breaststroke']",True,True
v_Drumming_g01_c02.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'breaststroke']",True,True
v_Drumming_g01_c03.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'cuttinginkitchen']",True,True
v_Drumming_g01_c04.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'playingtabla']",True,True
v_Drumming_g01_c05.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'playingdaf']",True,True
v_Drumming_g01_c06.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'mixing', 'playingdaf']",True,True
v_Drumming_g01_c07.avi,drumming,drumming,"['drumming', 'bandmarching', 'playingdhol', 'playingdaf', 'surfing']",True,True
v_Drumming_g02_c01.avi,drumming,drumming,"['drumming', 'bandmarching', 'breaststroke', 'billiards', 'mixing']",True,True
v_Drumming_g02_c02.avi,drumming,drumming,"['drumming', 'bandmarching', 'breaststroke', 'billiards', 'mixing']",True,True
v_Drumming_g02_c03.avi,drumming,drumming,"['drumming', 'bandmarching', 'billiards', 'mixing', 'breaststroke']",True,True
v_Fencing_g01_c01.avi,fencing,fencing,"['fencing', 'punch', 'nunchucks', 'lunges', 'throwdiscus']",True,True
v_Fencing_g01_c02.avi,fencing,fencing,"['fencing', 'nunchucks', 'punch', 'throwdiscus', 'cricketshot']",True,True
v_Fencing_g01_c03.avi,fencing,fencing,"['fencing', 'cricketshot', 'nunchucks', 'throwdiscus', 'cricketbowling']",True,True
v_Fencing_g01_c04.avi,fencing,fencing,"['fencing', 'nunchucks', 'punch', 'cricketshot', 'throwdiscus']",True,True
v_Fencing_g01_c05.avi,fencing,fencing,"['fencing', 'cricketshot', 'nunchucks', 'cricketbowling', 'punch']",True,True
v_Fencing_g01_c06.avi,fencing,fencing,"['fencing', 'nunchucks', 'cricketshot', 'punch', 'archery']",True,True
v_Fencing_g02_c01.avi,fencing,fencing,"['fencing', 'nunchucks', 'archery', 'hammering', 'punch']",True,True
v_Fencing_g02_c02.avi,fencing,fencing,"['fencing', 'nunchucks', 'cricketshot', 'punch', 'tennisswing']",True,True
v_Fencing_g02_c03.avi,fencing,fencing,"['fencing', 'archery', 'nunchucks', 'bandmarching', 'hammering']",True,True
v_Fencing_g02_c04.avi,fencing,fencing,"['fencing', 'archery', 'nunchucks', 'bandmarching', 'militaryparade']",True,True
v_FieldHockeyPenalty_g01_c01.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'golfswing', 'baseballpitch', 'archery', 'tennisswing']",True,True
v_FieldHockeyPenalty_g01_c02.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'cricketshot', 'frontcrawl', 'hammering', 'lunges']",True,True
v_FieldHockeyPenalty_g01_c03.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'frontcrawl', 'soccerpenalty', 'baseballpitch', 'billiards']",True,True
v_FieldHockeyPenalty_g01_c04.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'cricketshot', 'lunges', 'baseballpitch', 'longjump']",True,True
v_FieldHockeyPenalty_g01_c05.avi,fieldhockeypenalty,fieldhockeypenalty,"['fieldhockeypenalty', 'golfswing', 'tennisswing', 'cricketshot', 'hammerthrow']",True,True
v_FieldHockeyPenalty_g02_c01.avi,fieldhockeypenalty,volleyballspiking,"['volleyballspiking', 'fieldhockeypenalty', 'soccerpenalty', 'javelinthrow', 'longjump']",False,True
v_FieldHockeyPenalty_g02_c02.avi,fieldhockeypenalty,volleyballspiking,"['volleyballspiking', 'fieldhockeypenalty', 'soccerpenalty', 'hammerthrow', 'diving']",False,True
v_FieldHockeyPenalty_g02_c03.avi,fieldhockeypenalty,volleyballspiking,"['volleyballspiking', 'fieldhockeypenalty', 'javelinthrow', 'jumpingjack', 'soccerpenalty']",False,True
v_FieldHockeyPenalty_g02_c04.avi,fieldhockeypenalty,volleyballspiking,"['volleyballspiking', 'fieldhockeypenalty', 'soccerpenalty', 'javelinthrow', 'hammerthrow']",False,True
v_FieldHockeyPenalty_g02_c05.avi,fieldhockeypenalty,volleyballspiking,"['volleyballspiking', 'fieldhockeypenalty', 'hammerthrow', 'javelinthrow', 'shotput']",False,True
v_FloorGymnastics_g01_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'polevault', 'volleyballspiking', 'golfswing']",True,True
v_FloorGymnastics_g01_c02.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'polevault', 'handstandwalking', 'pommelhorse', 'volleyballspiking']",True,True
v_FloorGymnastics_g01_c03.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'volleyballspiking', 'tennisswing', 'diving']",True,True
v_FloorGymnastics_g01_c04.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'volleyballspiking', 'polevault', 'tennisswing']",True,True
v_FloorGymnastics_g01_c05.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'tennisswing', 'volleyballspiking', 'polevault', 'pommelhorse']",True,True
v_FloorGymnastics_g02_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'pommelhorse', 'balancebeam', 'handstandpushups']",True,True
v_FloorGymnastics_g02_c02.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'pommelhorse', 'tennisswing', 'javelinthrow']",True,True
v_FloorGymnastics_g02_c03.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'handstandpushups', 'balancebeam', 'pommelhorse']",True,True
v_FloorGymnastics_g02_c04.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'pommelhorse', 'tennisswing', 'balancebeam']",True,True
v_FloorGymnastics_g03_c01.avi,floorgymnastics,floorgymnastics,"['floorgymnastics', 'handstandwalking', 'pommelhorse', 'balancebeam', 'tennisswing']",True,True
v_FrisbeeCatch_g01_c01.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'throwdiscus', 'rafting', 'highjump', 'lunges']",True,True
v_FrisbeeCatch_g01_c02.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'hammerthrow', 'breaststroke', 'rafting', 'fieldhockeypenalty']",True,True
v_FrisbeeCatch_g01_c03.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'hammerthrow', 'throwdiscus', 'javelinthrow', 'stillrings']",True,True
v_FrisbeeCatch_g01_c04.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'hammerthrow', 'throwdiscus', 'hulahoop', 'jumprope']",True,True
v_FrisbeeCatch_g01_c05.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'hammerthrow', 'throwdiscus', 'rafting', 'hammering']",True,True
v_FrisbeeCatch_g01_c06.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'rafting', 'kayaking', 'hammering', 'playingdaf']",True,True
v_FrisbeeCatch_g02_c01.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'soccerjuggling', 'soccerpenalty', 'tabletennisshot', 'golfswing']",True,True
v_FrisbeeCatch_g02_c02.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'fieldhockeypenalty', 'hulahoop', 'billiards', 'soccerjuggling']",True,True
v_FrisbeeCatch_g02_c03.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'fieldhockeypenalty', 'soccerpenalty', 'soccerjuggling', 'playingdaf']",True,True
v_FrisbeeCatch_g02_c04.avi,frisbeecatch,frisbeecatch,"['frisbeecatch', 'stillrings', 'playingdaf', 'kayaking', 'javelinthrow']",True,True
v_FrontCrawl_g01_c01.avi,frontcrawl,frontcrawl,"['frontcrawl', 'breaststroke', 'diving', 'cliffdiving', 'handstandwalking']",True,True
v_FrontCrawl_g01_c02.avi,frontcrawl,frontcrawl,"['frontcrawl', 'breaststroke', 'diving', 'cliffdiving', 'handstandwalking']",True,True
v_FrontCrawl_g01_c03.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'cliffdiving', 'diving', 'handstandwalking']",False,True
v_FrontCrawl_g01_c04.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'diving', 'cliffdiving', 'taichi']",False,True
v_FrontCrawl_g02_c01.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'balancebeam', 'handstandwalking']",False,True
v_FrontCrawl_g02_c02.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'balancebeam', 'diving']",False,True
v_FrontCrawl_g02_c03.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'balancebeam', 'handstandwalking']",False,True
v_FrontCrawl_g02_c04.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'diving', 'balancebeam']",False,True
v_FrontCrawl_g03_c01.avi,frontcrawl,breaststroke,"['breaststroke', 'frontcrawl', 'rowing', 'golfswing', 'diving']",False,True
v_FrontCrawl_g03_c02.avi,frontcrawl,frontcrawl,"['frontcrawl', 'breaststroke', 'golfswing', 'diving', 'tennisswing']",True,True
v_GolfSwing_g01_c01.avi,golfswing,golfswing,"['golfswing', 'hammering', 'swing', 'hammerthrow', 'tennisswing']",True,True
v_GolfSwing_g01_c02.avi,golfswing,golfswing,"['golfswing', 'hammering', 'hammerthrow', 'swing', 'tennisswing']",True,True
v_GolfSwing_g01_c03.avi,golfswing,golfswing,"['golfswing', 'swing', 'tennisswing', 'hammering', 'hammerthrow']",True,True
v_GolfSwing_g01_c04.avi,golfswing,golfswing,"['golfswing', 'hammering', 'tennisswing', 'swing', 'hammerthrow']",True,True
v_GolfSwing_g01_c05.avi,golfswing,golfswing,"['golfswing', 'swing', 'hammering', 'tennisswing', 'shotput']",True,True
v_GolfSwing_g02_c01.avi,golfswing,golfswing,"['golfswing', 'swing', 'balancebeam', 'tennisswing', 'billiards']",True,True
v_GolfSwing_g02_c02.avi,golfswing,golfswing,"['golfswing', 'hammering', 'archery', 'hammerthrow', 'horserace']",True,True
v_GolfSwing_g02_c03.avi,golfswing,golfswing,"['golfswing', 'hammering', 'hammerthrow', 'archery', 'baseballpitch']",True,True
v_Haircut_g01_c01.avi,haircut,haircut,"['haircut', 'blowdryhair', 'applyeyemakeup', 'surfing', 'shavingbeard']",True,True
v_Haircut_g01_c02.avi,haircut,haircut,"['haircut', 'shavingbeard', 'blowdryhair', 'salsaspin', 'applyeyemakeup']",True,True
v_Haircut_g01_c03.avi,haircut,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'shavingbeard', 'applyeyemakeup']",False,True
v_Haircut_g01_c04.avi,haircut,blowdryhair,"['blowdryhair', 'haircut', 'applyeyemakeup', 'headmassage', 'salsaspin']",False,True
v_Haircut_g02_c01.avi,haircut,haircut,"['haircut', 'shavingbeard', 'blowdryhair', 'headmassage', 'salsaspin']",True,True
v_Haircut_g02_c02.avi,haircut,haircut,"['haircut', 'blowdryhair', 'shavingbeard', 'salsaspin', 'headmassage']",True,True
v_Haircut_g02_c03.avi,haircut,headmassage,"['headmassage', 'haircut', 'blowdryhair', 'horserace', 'punch']",False,True
v_Haircut_g02_c04.avi,haircut,headmassage,"['headmassage', 'haircut', 'blowdryhair', 'salsaspin', 'horserace']",False,True
v_Haircut_g03_c01.avi,haircut,blowdryhair,"['blowdryhair', 'haircut', 'headmassage', 'applylipstick', 'surfing']",False,True
v_Haircut_g03_c02.avi,haircut,haircut,"['haircut', 'blowdryhair', 'knitting', 'salsaspin', 'pommelhorse']",True,True
v_Hammering_g01_c01.avi,hammering,shavingbeard,"['shavingbeard', 'haircut', 'soccerpenalty', 'blowdryhair', 'applylipstick']",False,False
v_Hammering_g01_c02.avi,hammering,shavingbeard,"['shavingbeard', 'applyeyemakeup', 'parallelbars', 'haircut', 'applylipstick']",False,False
v_Hammering_g01_c03.avi,hammering,brushingteeth,"['brushingteeth', 'blowdryhair', 'haircut', 'applylipstick', 'pullups']",False,False
v_Hammering_g01_c04.avi,hammering,babycrawling,"['babycrawling', 'wallpushups', 'pullups', 'stillrings', 'cliffdiving']",False,False
v_Hammering_g02_c01.avi,hammering,hammering,"['hammering', 'golfswing', 'punch', 'nunchucks', 'archery']",True,True
v_Hammering_g02_c02.avi,hammering,hammering,"['hammering', 'cuttinginkitchen', 'nunchucks', 'punch', 'archery']",True,True
v_Hammering_g02_c03.avi,hammering,hammering,"['hammering', 'golfswing', 'cuttinginkitchen', 'archery', 'punch']",True,True
v_Hammering_g02_c04.avi,hammering,hammering,"['hammering', 'archery', 'golfswing', 'nunchucks', 'cuttinginkitchen']",True,True
v_Hammering_g03_c01.avi,hammering,hammering,"['hammering', 'moppingfloor', 'parallelbars', 'cuttinginkitchen', 'balancebeam']",True,True
v_Hammering_g03_c02.avi,hammering,hammering,"['hammering', 'longjump', 'cuttinginkitchen', 'yoyo', 'balancebeam']",True,True
v_HammerThrow_g01_c01.avi,hammerthrow,hammerthrow,"['hammerthrow', 'throwdiscus', 'fencing', 'shotput', 'hammering']",True,True
v_HammerThrow_g01_c02.avi,hammerthrow,hammerthrow,"['hammerthrow', 'shotput', 'throwdiscus', 'bowling', 'soccerjuggling']",True,True
v_HammerThrow_g01_c03.avi,hammerthrow,hammerthrow,"['hammerthrow', 'throwdiscus', 'shotput', 'fencing', 'hammering']",True,True
v_HammerThrow_g01_c04.avi,hammerthrow,hammerthrow,"['hammerthrow', 'throwdiscus', 'shotput', 'hammering', 'fencing']",True,True
v_HammerThrow_g01_c05.avi,hammerthrow,hammerthrow,"['hammerthrow', 'shotput', 'throwdiscus', 'hammering', 'bowling']",True,True
v_HammerThrow_g01_c06.avi,hammerthrow,hammerthrow,"['hammerthrow', 'hammering', 'throwdiscus', 'shotput', 'floorgymnastics']",True,True
v_HammerThrow_g02_c01.avi,hammerthrow,hammerthrow,"['hammerthrow', 'shotput', 'hammering', 'golfswing', 'fencing']",True,True
v_HammerThrow_g02_c02.avi,hammerthrow,hammerthrow,"['hammerthrow', 'shotput', 'hammering', 'throwdiscus', 'golfswing']",True,True
v_HammerThrow_g02_c03.avi,hammerthrow,hammerthrow,"['hammerthrow', 'shotput', 'hammering', 'throwdiscus', 'floorgymnastics']",True,True
v_HammerThrow_g02_c04.avi,hammerthrow,hammerthrow,"['hammerthrow', 'hammering', 'shotput', 'golfswing', 'throwdiscus']",True,True
v_HandStandPushups_g01_c01.avi,handstandpushups,handstandpushups,"['handstandpushups', 'pushups', 'wallpushups', 'handstandwalking', 'swing']",True,True
v_HandStandPushups_g01_c02.avi,handstandpushups,handstandpushups,"['handstandpushups', 'pushups', 'wallpushups', 'handstandwalking', 'benchpress']",True,True
v_HandStandPushups_g01_c03.avi,handstandpushups,handstandpushups,"['handstandpushups', 'pushups', 'handstandwalking', 'wallpushups', 'benchpress']",True,True
v_HandStandPushups_g01_c04.avi,handstandpushups,handstandpushups,"['handstandpushups', 'pushups', 'wallpushups', 'handstandwalking', 'benchpress']",True,True
v_HandStandPushups_g02_c01.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'pushups', 'wallpushups', 'floorgymnastics']",True,True
v_HandStandPushups_g02_c02.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'pushups', 'wallpushups', 'yoyo']",True,True
v_HandStandPushups_g02_c03.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'pushups', 'wallpushups', 'yoyo']",True,True
v_HandStandPushups_g02_c04.avi,handstandpushups,handstandpushups,"['handstandpushups', 'handstandwalking', 'pushups', 'wallpushups', 'floorgymnastics']",True,True
v_HandStandPushups_g03_c01.avi,handstandpushups,balancebeam,"['balancebeam', 'handstandwalking', 'handstandpushups', 'floorgymnastics', 'breaststroke']",False,True
v_HandStandPushups_g03_c02.avi,handstandpushups,balancebeam,"['balancebeam', 'handstandwalking', 'handstandpushups', 'floorgymnastics', 'icedancing']",False,True
v_HandstandWalking_g01_c01.avi,handstandwalking,handstandpushups,"['handstandpushups', 'pushups', 'wallpushups', 'handstandwalking', 'benchpress']",False,True
v_HandstandWalking_g01_c02.avi,handstandwalking,pushups,"['pushups', 'handstandpushups', 'wallpushups', 'handstandwalking', 'benchpress']",False,True
v_HandstandWalking_g01_c03.avi,handstandwalking,handstandwalking,"['handstandwalking', 'handstandpushups', 'pushups', 'babycrawling', 'wallpushups']",True,True
